name,name_en,type,address,address_en,timetable,timetable_en,phone,mon,tue,wed,thu,fri,sat,sun,open_time,close_time
"Хишиг худалдааны төв, Экспресс АТМ ","Khishig shopping center, Express ATM  ",atm,"Ховд аймаг, Жаргалант сум, Алаг толгой баг, Хишиг худалдааны төв","Khovd province, Jargalant, Alag tolgoi, Khishig shopping center",Даваа-Ням 08:00-23:00 цаг,Mon-Sun 8am-11pm,1800-1888,1,1,1,1,1,1,1,08:00:00,23:00:00
"Шинэ улаангом зах, Экспресс АТМ","Shine ulaangom market, Express ATM ",atm,"Увс аймаг, Улаангом сум, 3-р баг, Шинэ улаангом зах ","Uvs province, Ulaangom, Shine ulaangom market ","Мягмар-Ням 09:00-20:00 цаг
Даваа амрана","Tue-Sun 9am-8pm
Monday closed",1800-1888,0,1,1,1,1,1,1,09:00:00,20:00:00
"Улаангом тооцооны төв, Экспресс банк АТМ","Ulaangom branch, Express ATM ",atm,"Увс аймаг, Улаангом сум, 3-р баг, Хас банк Улаангом тооцооны төв ","Uvs province, Ulaangom, Xac bank Ulaangom branch ",Даваа-Ням 09:00-21:00 цаг,Mon-Sun 9am-9pm,1800-1888,1,1,1,1,1,1,1,09:00:00,21:00:00
"Алтай таван богд центр, Экспресс АТМ ","Altai tavan bogd center, Express ATM ",atm,"Баян-Өлгий аймаг, Өлгий сум, Алтай таван богд центр ","Bayan-Ulgii province, Ulgii, Altai tavan bogd center ",Даваа-Ням 09:00-20:00 цаг,Mon-Sun 9am-8pm,1800-1888,1,1,1,1,1,1,1,09:00:00,20:00:00
"Баян-Өлгий салбар, Экспресс АТМ ","Information communication center, Express ATM ",atm,"Баян-Өлгий аймаг, Өлгий сум, 5-р баг, MJS Tower ","Bayan-Ulgii province, Ulgii, MJS Tower ",Даваа-Ням 09:00-20:00 цаг,Mon-Sun 9am-8pm,1800-1888,1,1,1,1,1,1,1,09:00:00,20:00:00
"Хан жаргалант худалдааны төв, Экспресс АТМ","Khan jargalant shopping center, Express ATM  ",atm,"Булган сум, 6-р баг, Удавлын гудамж, Хан жаргалант худалдааны төв ","Bulgan province, Udval street, Khan jargalant shopping center",Даваа-Ням 09:00-20:00 цаг,Mon-Sun 9am-8pm,1800-1888,1,1,1,1,1,1,1,09:00:00,20:00:00
"Мөнх-Өвөгдий супермаркет, Экспресс банк ","Munkh-Uvugdii supermarket, Express ATM ",atm,"Завхан аймаг, Тосонцэнгэл сум, Дархан-Уул баг, Мөнх-Өвөгдий супермаркет ","Zavkhan province, Tosontsengel, Munkh-Uvugdii supermarket ",Даваа-Ням 09:00-22:00 цаг,Mon-Sun 9am-10pm,1800-1888,1,1,1,1,1,1,1,09:00:00,22:00:00
"Тод 2 худалдааны төв, Экспресс АТМ","Tod 2 shopping center, Express ATM ",atm,"Сэлэнгэ аймаг, Мандал сум, 7-р баг, Тод 2 худалдааны төв ","Selenge province, Mandal, Tod 2 shopping center ",Даваа-Ням 09:00-21:00 цаг,Mon-Sun 9am-9pm,1800-1888,1,1,1,1,1,1,1,09:00:00,21:00:00
"Налайх салбар, Экспресс банк ","Nalaikh branch, Express bank ",atm,"Налайх дүүрэг, 2-р хороо, Даваажавын гудамж, Хас банк Налайх салбар ","Nalaikh, 2nd khoroo, Davaajav street, Xac bank Nalaikh branch ",Даваа-Ням 24 цаг,Mon-Sun 24 hour,1800-1888,1,1,1,1,1,1,1,00:00:00,23:59:00
"Мэдээлэл холбоо сүлжээ, Экспресс АТМ","Information communication center, Express ATM ",atm,"Төв аймаг, Зуунмод сум, 1-р баг, Мэдээлэл холбоо сүлжээ","Tuv province, Zuunmod, Information communication center",Даваа-Ням 09:00-21:00 цаг,Mon-Sun 9am-9pm,1800-1888,1,1,1,1,1,1,1,09:00:00,21:00:00
"Хишиг худалдааны төв, Экспресс АТМ ","Khishig shopping center, Express ATM  ",atm,"Ховд аймаг, Жаргалант сум, Алаг толгой баг, Хишиг худалдааны төв","Khovd province, Jargalant, Alag tolgoi, Khishig shopping center",Даваа-Ням 08:00-23:00 цаг,Mon-Sun 8am-11pm,1800-1888,1,1,1,1,1,1,1,08:00:00,23:00:00
"Багануур салбар, Экспресс АТМ","Baganuur branch, Express ATM ",atm,"Багануур дүүрэг, 1-р хороо, Нацагдоржийн гудамж 7/1, Хас банк Багануур салбар ","1st khoroo, Natsgdorj street 7/1, Baganuur branch Xac bank",Даваа-Ням 24 цаг,Mon-Sun 24 hour,1800-1888,1,1,1,1,1,1,1,00:00:00,23:59:00
Налайх мини маркет АТМ,Nalaikh mini market АТМ,atm,"Налайх дүүрэг, 4-р хороо, Алтай 1-14, Мини маркет ","Nalaikh, 4th khoroo, Altai 1/14, Mini market ",Даваа-Ням 09:00-24:00 цаг,Mon-Sun 9am-12pm,1800-1888,1,1,1,1,1,1,1,09:00:00,23:59:00
"Тэрэлж, ЗДТГазрын байр ","Terelj, ZDTG",atm,"Налайх дүүрэг, 6-р Тэрэлж ЗДТГ ","Nalaikh, West of Terelj hotel, ZDTG",Даваа-Ням 08:00-24:00 цаг,Mon-Sun 8am-12pm,1800-1888,1,1,1,1,1,1,1,08:00:00,23:59:00
Бор-Өндөр Тооцооны Төв АТМ,Bor-Undur branch АТМ,atm,"Хэнтий аймаг, Бор-Өндөр сум, Хас банк Бор-Өндөх тооцооны төв ","Khentii province, Bor-Undur, Bor-Undur branch Xac bank ",Даваа-Ням 24 цаг,Mon-Sun 24 hour,1800-1888,1,1,1,1,1,1,1,00:00:00,23:59:00
"Бор-Өндөр TT, Экспресс АТМ","Bor-Undur branch, Express АТМ",atm,"Хэнтий аймаг, Бор-Өндөр сум, Хас банк Бор-Өндөх тооцооны төв ","Khentii province, Bor-Undur, Bor-Undur branch Xac bank",Даваа-Ням 24 цаг,Mon-Sun 24 hour,1800-1888,1,1,1,1,1,1,1,00:00:00,23:59:00
Хангарьд спортын ордон ,Khangarid sports place ,atm,"Орхон аймаг, Баян-Өндөр сум, Хангарьд спортын ордон","Orkhon province, Bayan-Undur, Khangarid sports place",Даваа-Ням 08:00-22:00 цаг,Mon-Sun 8am-10pm,1800-1888,1,1,1,1,1,1,1,08:00:00,22:00:00
Амар худалдааны төв,Amar shopping center ,atm,"Баянхонгор аймаг, Баянхонгор сум, 1-р баг, Амар худалдааны төв ","Bayanlkhongor province, Bayankhongor, Amar shopping center ",Даваа-Ням 09:30-22:30 цаг,Mon-Sun 9:30am-10:30pm,1800-1888,1,1,1,1,1,1,1,08:30:00,18:30:00
Говьсүмбэр салбар АТМ,Govisumber branch ATM,atm,Говьсүмбэр аймаг Сүмбэр сум 3 баг Миний дэлгүүрийн үүдэнд,"Govisumber province, Sumber, Minii supermarket ",Даваа-Ням 08:00-23:00 цаг,Mon-Sun 8am-11pm,1800-1888,1,1,1,1,1,1,1,00:00:00,23:59:00
Дорноговь Cиднэй АТМ,Dornogovi Sydney АТМ,atm,"Дорноговь аймаг, Сайншанд сум, 2-р баг, Дорноговь Сиднэй дэлгүүр ","Dornogovi province, Sainshand, Sydney Dornogovi ",Даваа-Ням 24 цаг,Mon-Sun 24 hour,1800-1888,1,1,1,1,1,1,1,00:00:00,23:59:00
Шүр зах АТМ,Shur market АТМ,atm,"Дорнод аймаг, Хэрлэн сум, 6-р баг, Худалдааны гудамж, Шүр зах","Dornod province, Kherlen, Trade street, Shur market ",Даваа-Ням 24 цаг,Mon-Sun 24 hour,1800-1888,1,1,1,1,1,1,1,00:00:00,23:59:00
Дундговь Цоглог плаза АТМ,Tsoglog plaza АТМ,atm,"Дундговь аймаг, Сайнцагаан сум, 7-р баг, Цоглог плаза ","Dundgovi province, Saintsagaan, Tsoglog plaza",Даваа-Ням 09:00-24:00 цаг,Mon-Sun 9am-12pm,1800-1888,1,1,1,1,1,1,1,09:00:00,23:59:00
Баян бүрд худалдааны төв ,Bayan burd shopping center ,atm,"Завхан аймаг, Улиастай сум, Жинст баг, Баян бүрд худалдааны төв ","Zavkhan province, Uliastai, Jinst, Bayan burd shopping center",Даваа-Ням 09:00-20:00 цаг,Mon-Sun 9am-8pm,1800-1888,1,1,1,1,1,1,1,09:00:00,20:00:00
Элгэн баян худалдааны төв ,Elgen bayan market ,atm,"Дорноговь аймаг, Замын Үүд сум,  -р баг, худалдааны төв ","Dornogovi province, Zamiin-Uud,  ",Даваа-Ням 08:00-23:00 цаг,Mon-Sun 8am-11pm,1800-1888,1,1,1,1,1,1,1,08:00:00,23:59:00
Мандах Маркет супермаркет АТМ,Mandakh market supermarket АТМ,atm,"Налайх дүүрэг, 1-р хороо, Энгэршанд 1А-8, Мандах Маркет супермаркет ","Nalaikh, 1st khoroo, Mandakh Market supermarket",Даваа-Ням 08:00-23:00 цаг,Mon-Sun 8am-11pm,1800-1888,1,1,1,1,1,1,1,08:00:00,23:00:00
Миний дэлгүүр,Minii hypermarket shopping center ,atm,"Архангай аймаг, Эрдэнэбулган сум, 3-р баг, Миний дэлгүүр","Arkhangai province, Erdenebulgam sum, Minii hypermarket shopping center",Даваа-Ням 09:00-23:00 цаг,Mon-Sun 9am-11pm,1800-1888,1,1,1,1,1,1,1,09:00:00,21:00:00
Шинэ орчин төв АТМ,Darkhan shine orchin center АТМ,atm,"Дархан-Уул аймаг, Дархан сум, 8-р баг, Шинэ орчин төв ","Darkhan-Uul province, Darkhan, Shine orchin center ",Даваа-Ням 24 цаг,Mon-Sun 24 hour,1800-1888,1,1,1,1,1,1,1,00:00:00,23:59:00
Гост худалдааны төв АТМ,Gost shopping center АТМ,atm,"Архангай аймаг, Эрдэнэбулган сум, 4-р баг, Гост худалдааны төв ","Arkhangai province, Erdenebulgam sum, Gost shopping center",Даваа-Ням 09:00-22:00 цаг,Mon-Sun 9am-10pm,1800-1888,1,1,1,1,1,1,1,09:00:00,22:00:00
Кинг ресторан АТМ,King restaurant АТМ,atm,"Ховд аймаг, Жаргалант сум, Их монгол хотхон, Кинг ресторан","Khovd province, Jargalant, Ikh mongol towm, King restaurant ",Даваа-Ням 09:00-19:00 цаг,Mon-Sun 9am-7pm,1800-1888,1,1,1,1,1,1,1,09:00:00,19:00:00
Цэлмэг дэлгүүр АТМ,Tselmeg supermarket АТМ,atm,"Увс аймаг, Улаангом сум, 3-р баг, Цэлмэг дэлгүүр ","Uvs province, Ulaangom, Tselmeg supermarket ",Даваа-Ням 09:00-21:00 цаг,Mon-Sun 9am-9pm,1800-1888,1,1,1,1,1,1,1,09:00:00,21:00:00
Анурад хүнсний дэлгүүр  АТМ,Anurad supermarket АТМ,atm,"Баянхонгор аймаг, Баянхонгор сум, Төв захын хойно, Анурад хүнсний дэлгүүр ","Bayanlkhongor province, Bayankhongor, Anurad supermarket ",Даваа-Ням 09:00-20:00 цаг,Mon-Sun 9am-8pm,1800-1888,1,1,1,1,1,1,1,14:05:00,14:05:00
Дөлгөөн супермаркет АТМ,Dulguun supermarket АТМ,atm,"Өмнөговь аймаг, Ханбогд сум, Шар Дов 19-1, Дөлгөөн супермаркет ","Umnugovi province, Khanbogd, Dulguun supermarket ",Даваа-Ням 09:00-22:00 цаг,Mon-Sun 9am-10pm,1800-1888,1,1,1,1,1,1,1,09:00:00,22:00:00
Зам зуур хүнсний дэлгүүр АТМ,Zam zuur supermarket  АТМ,atm,"Багануур дүүрэг, 1-р хороо, Зам зуур хүнсний дэлгүүр ","1st khoroo, Zam zuur supermarket ",Даваа-Ням 08:00-24:00 цаг,Mon-Sun 8am-12pm,1800-1888,1,1,1,1,1,1,1,08:00:00,23:59:00
Од худалдааны төв  АТМ,Od shopping center АТМ,atm,"Орхон аймаг, Баян-Өндөр сум, Уртбулаг баг, 5-р микр, Од худалдааны төв ","Orkhon province, Bayan-Undur , Urtbulag, 5th mikr, Od shopping center",Даваа-Ням 10:00-20:00 цаг,Mon-Sun 10am-8pm,1800-1888,1,1,1,1,1,1,1,10:00:00,20:00:00
Цах худалдааны төв АТМ,Tsakh shopping center АТМ,atm,"Орхон аймаг, Баян-Өндар сум, Уурхайчин баг, Цах худалдааны төв","Orkhon province, Bayan-Undur, Uurkhaichin, Tsakh shopping center ",Даваа-Ням 10:00-20:00 цаг,Mon-Sun 10am-8pm,1800-1888,1,1,1,1,1,1,1,10:00:00,20:00:00
Дорнод Нарлаг дэлгүүр АТМ,Dornod Narlag delguur АТМ,atm,"Дорнод аймаг, Хэрлэн сум, 6-р баг, ЧИТА-ийн гудамж, Нарлаг дэлгүүр Дорнод ","Dornod province, Kherlen, CHITA street, Narlag delguur Dornod ",Даваа-Ням 9:30-22:00 цаг,Mon-Sun 9:30am-10pm,1800-1888,1,1,1,1,1,1,1,09:30:00,22:00:00
Дархан Магнолиа АТМ,Darkhan Magnolia АТМ,atm,"Дархан-Уул аймаг, Дархан сум, 8-р баг, Дархан магнолиа ","Darkhan-Uul province, Darkhan, Darkhan Magnolia",Даваа-Ням 24 цаг,Mon-Sun 24 hour,1800-1888,1,1,1,1,1,1,1,00:00:00,23:59:00
"UBM төв, Экспресс АТМ","UBM center, Express ATM ",atm,"Хөвсгөл аймаг, Мөрөг сум, 4-р баг, UBM худалдааны төв","Khuvsgul province, Murun, UBM shopping center
",Даваа-Ням 24 цаг,Mon-Sun 24 hour,1800-1888,1,1,1,1,1,1,1,00:00:00,23:59:00
Харгант бөөний төв АТМ,Khargant market АТМ,atm,"Завхан аймаг, Тосонцэнгэл сум, 1- баг, Худалдааны гудам, Харгант Бөөний төв","Zavkhan province, Tosontsengel, Trade street, Khargant market",Даваа-Ням 09:00-20:00 цаг,Mon-Sun 9am-8pm,1800-1888,1,1,1,1,1,1,1,09:00:00,20:00:00
Сэлэнгэ салбар АТМ,Selenge branch АТМ,atm,"Сэлэнгэ аймаг, Сүхбаатар сум, 6-р баг, Хас банк Сэлэнгэ салбар ","Selenge province, Sukhbaatar, Xac bank Selenge branch ",Даваа-Ням 24 цаг,Mon-Sun 24 hour,1800-1888,1,1,1,1,1,1,1,00:00:00,23:59:00
Хангай бүс худалдааны  төв АТМ,Khangai region shopping center АТМ,atm,"Орхон аймаг, Баян-Өндар сум, Уурхайчин баг, Хангай бүсийн худалдааны төв ","Orkhon province, Bayan-Undur, Uurkhaichin, Khangai region shopping center ",Даваа-Ням 10:00-19:00 цаг,Mon-Sun 10am-7pm,1800-1888,1,1,1,1,1,1,1,10:00:00,19:00:00
Анд төв АТМ,And center  АТМ,atm,"Мөрөн сум, 8-р баг, Анд үйлчилгээнтий төв","Khuvsgul province, Murun, And shopping center ",Даваа-Ням 08:00-23:00 цаг,Mon-Sun 8am-11pm,1800-1888,1,1,1,1,1,1,1,08:00:00,23:00:00
Шинэ оргил хүнсний дэлгүүр АТМ,Shine orgil supermarket АТМ,atm,"Төв аймаг, Зуунмод сум, Номт баг, Энхжин хотхон, Шинэ оргил хүнсний дэлгүүр ","Tuv province, Zuunmod, Enkhjin town, Shine orgil supermarket",Даваа-Ням 08:00-23:00 цаг,Mon-Sun 8am-11pm,1800-1888,1,1,1,1,1,1,1,09:00:00,20:00:00
Хангамж худалдааны төв АТМ,Khangamj shopping center АТМ,atm,"Өвөрхангай аймаг, Арвайхээр сум, Төв барааны зах Хангамж худалдааны төв","Uvurkhangai province, Arvaikheer, Central market, Khangamj shopping center ",Даваа-Ням 10:00-20:00 цаг,Mon-Sun 10am-8pm,1800-1888,1,1,1,1,1,1,1,10:00:00,20:00:00
Буянт рашаан Монос эмийн сан АТМ,"Buyant rashaan, Monos pharmacy АТМ",atm,"Сэлэнгэ аймаг, Сүхбаатар сум, Ган зам 7-р баг, Буянт рашаан эмийн сан ","Selenge province, Sukhbaatar, Gan zam, Buyant rashaan Monos pharmacy",Даваа-Ням 08:00-23:00 цаг,Mon-Sun 8am-11pm,1800-1888,1,1,1,1,1,1,1,08:00:00,23:00:00
Дархан нэхий худалдааны төв  АТМ,Darkhan nekhii shopping center АТМ,atm,"Орхон аймаг, Баян-Өндөр сум, Их залуу 3а-9 тоот, Дархан нэхий худалдааны төв ","Orkhon province, Bayan-Undur, Ikh zaluu, Darkhan nekhii shopping center ",Даваа-Ням 10:00-22:00 цаг,Mon-Sun 10am-10pm,1800-1888,1,1,1,1,1,1,1,10:00:00,22:00:00
Эрдэнэт нэгдсэн эмнэлэг АТМ,Erdenet general hospital АТМ,atm,"Орхон аймаг, Баян-Өндар сум, 1-р хороолол, Нэгдсэн эмнэлэг хүлээн авах байр","Orkhon province, Bayan-Undur, 1st microdistrict, General hospital reception ",Даваа-Ням 24 цаг,Mon-Sun 24 hour,1800-1888,1,1,1,1,1,1,1,00:00:00,23:59:00
Оргил худалдааны төв АТМ,Orgil shopping center АТМ,atm,"Баян-Өлгий аймаг, Өлгий сум, 5-р баг, Оргил худалдааны төв ","Bayan-Ulgii province, Ulgii, Orgil shopping center ",Даваа-Ням 09:00-21:00 цаг,Mon-Sun 9am-9pm,1800-1888,1,1,1,1,1,1,1,09:00:00,21:00:00
"Сансар супермаркет, Экспресс АТМ","Sodon, Express ATM  ",atm,"6-р хороо, Үйлдвэрчний эвлэлийн гудамж, Содон хороолол, Сансар сүлжээ супермаркет","6th khoroo, Sodon khoroolol, Sansar supermarket",Даваа-Ням 08:00-22:00 цаг,Mon-Sun 8am-10pm,1800-1888,1,1,1,1,1,1,1,08:00:00,22:00:00
Содон Сансар супермаркет АТМ,Sodon Sansar supermarket ATM,atm,"6-р хороо, Үйлдвэрчний эвлэлийн гудамж, Содон хороолол, Сансар сүлжээ супермаркет","6th khoroo, Sodon khoroolol, Sansar supermarket",Даваа-Ням 08:30-22:00 цаг,Mon-Sun 8:30am-10pm,1800-1888,1,1,1,1,1,1,1,08:30:00,22:00:00
"Имарт Чингис, Экспресс АТМ-2","E-mart Chinggis, Express ATM-2",atm,"1-р хороо, 12-р хороолол, Токиогийн гудамж-23, Имарт Чингис 1-р давхарт","1st Khoroo, 12th Microdistrict, Tokyo Street, E-mart Chinggis 2nd floor",Даваа-Ням 09:00-22:00 цаг,Mon-Sun 9am-10pm,1800-1888,1,1,1,1,1,1,1,09:00:00,22:00:00
"Сүү ХХК, М Март Экспресс АТМ",MAX MARKET Express ATM,atm,"19-р хороо, Сүү ХК-ын байр, Макс Маркет","19th khoroo, Suu Co, Ltd-Max market",Даваа-Ням 08:00-23:00 цаг,Mon-Sun 8am-11pm,1800-1888,1,1,1,1,1,1,1,08:00:00,23:00:00
"Өмнөговь салбар, Экспресс АТМ","UMNUGOVI BRANCH, Express ATM",atm,"Өмнөговь аймаг, Даланзадгад сум, Самбуугийн гудамж, Хас банк Өмнөговь салбар ","Umnugovi province, Dalanzadgad, Sambuu street, Xac bank Umnugovi branch",Даваа-Ням 24 цаг,Mon-Sun 24 hour,1800-1888,1,1,1,1,1,1,1,00:00:00,23:59:00
"Өмнөговь Ханбогд салбар, Экспресс АТМ","Umnugovi Khanbogd branch, Express АТМ",atm,Өмнөговь Ханбогд салбар,UMNUGOVI PROVINCE  KHANBOGD BRANCH,Даваа-Ням 09:00-22:00 цаг,Mon-Sun 9am-10pm,1800-1888,1,1,1,1,1,1,1,09:00:00,22:00:00
"Дорнод салбар, Экспресс АТМ","DORNOD BRANCH, Express АТМ",atm,"Дорнод аймаг, Хэрлэн сум, 6-р баг, Читын гудамж, Хасбанкны байрны үүдэнд","Dornod province, Kherlen, Chit street, Xacbank ",Даваа-Ням 24 цаг,Mon-Sun 24 hour,1800-1888,1,1,1,1,1,1,1,00:00:00,23:59:00
"Чойр Балданзасаг маркет, Экспресс АТМ","CHOIR BALDANZASAG MARKET, Express АТМ",atm,Говьсүмбэр аймаг Сүмбэр сум 1 баг Балданзасаг худалдааны төв,"Govisumber province, Sumber, Baldanzasag shopping center ",Даваа-Ням 08:00-23:00 цаг,Mon-Sun 8am-11pm,1800-1888,1,1,1,1,1,1,1,08:00:00,23:00:00
Говь-Алтай салбар АТМ,Govi-Altai branch ATM,atm,"Говь-Алтай аймаг, Есөнбулаг сум, Төв гудамж, Хас банк Говь-Алтай салбар ","Govi-Altai province, Esunbulag, Main street, Xac bank Govi-Altai branch ",24 цаг,24 цаг,,1,1,1,1,1,1,1,01:00:00,23:59:00
Дорноговь салбар Экспресс АТМ,CRM DORNOGOVI BRANCH АТМ,atm,"Дорноговь аймаг, Сайншанд сум, 2-р баг, Хас банк Дорноговь салбар","Dornogovi province, Sainshand, Xac bank Dornogovi branch",Даваа-Ням 24 цаг,Mon-Sun 24 hour,1800-1888,1,1,1,1,1,1,1,00:00:00,23:59:00
"Цогтцэций салбар, Экспресс АТМ","Tsogttsetsii branch, Express ATM",atm,Өмнөговь аймаг Цогтцэций сум Их ус баг ХасБанк салбар дээрээ,CRM UMNUGOVI TSOGTTSETSII BRANCH АТМ,Даваа-Ням 24 цаг,Mon-Sun 24 hour,1800-1888,1,1,1,1,1,1,1,00:00:00,23:59:00
Дундговь Мандал төв АТМ,Mandal center ATM,atm,Дундговь аймаг 7-р баг Худалдааны гудамж  Мандал Худалдааны төв,"Dundgovi province, commercial street, Mandal Market",Даваа-Ням 09:00-23:00 цаг,Mon-Sun 9am-11pm,1800-1888,1,1,1,1,1,1,1,09:00:00,23:00:00
"Замын үүд, Экспресс банк АТМ","Zamiin-uud, Express bank ATM",atm,Замын-Үүд сум 1-р баг Төв талбай Хасбанк дотор,"Dornogovi province, Zamiin-Uud, Central Square, Xacbank",24 цаг,24/7,1800-1888,1,1,1,1,1,1,1,00:00:00,23:59:00
Замын үүд Лоби зарлага,Zamiin-uud Lobby cash,atm,Замын-Үүд сум 1-р баг Төв талбай Хасбанк дотор,"Dornogovi province, Zamiin-Uud, Central Square, Xacbank",24 цаг,24/7,1800-1888,1,1,1,1,1,1,1,00:00:00,23:59:00
Өмнөговь Нэгдсэн эмнэлэг,Umnugovi central hospital,atm,Өмнөговь аймаг нэгдсэн эмнэлэг,"Umnugovi province, Umnugovi Hospital",Даваа-Ням 24 цаг,Mon-Sun 24 hour,1800-1888,1,1,1,1,1,1,1,00:00:00,23:59:00
Хэнтий салбар Экспресс АТМ,Khentii branch Express ATM,atm,Хэнтий аймаг Хэрлэн сум 3-р баг Баатруудын гудамж Хасбанкны байр,"Khentii province, Kherlen, Baataruud street, Xac bank Khentii branch",Даваа-Ням 24 цаг,Mon-Sun 24 hour,1800-1888,1,1,1,1,1,1,1,00:00:00,23:59:00
"Хэнтий Эвт худалдааны төв, Экспресс АТМ","Khentii Evt market, Express ATM",atm,"Хэнтий аймаг Хэрлэн сум 3-р баг Тээвэрчид 1к-18, Зүүн бүсийн худалдааны төвийн А блок","Khentii province, Kherlen, East zone market, A bloc ",Даваа-Ням 09:00-19:00 цаг,Mon-Sun 9am-7pm,1800-1888,1,1,1,1,1,1,1,09:00:00,19:00:00
"Баруун-Урт Далай булаг, Экспресс АТМ","Baruun-Urt dalai bulag, Express ATM",atm,Сүхбаатар аймаг Баруун-Урт сум 7-р баг Далай булаг,"Sukhbaatar province, Baruun-Urt, Dalai bulag","Даваа-Бямба 09:00-22:00
Ням 10:00-22:00","Mon-Sat 09:00-22:00
Sunday 10:00-22:00",1800-1888,1,1,1,1,1,1,1,09:00:00,22:00:00
Дорноговь салбар өргөтгөл АТМ,DORNOGOVI BRANCH URGUTGUL ATM,atm,Дорноговь өргөтгөл. 4-р баг Эмийн сантай байр,"Dornogovi province, 4th committee, Xacbank-extention",Даваа-Ням 24 цаг,Mon-Sun 24 hour,1800-1888,1,1,1,1,1,1,1,00:00:00,23:59:00
Тумбааш тооцооны төв,Tumbaash branch,branch,"Баянгол дүүрэг,13-р хороо, Ард Аюушийн өргөн чөлөө,15 дугаар хороо, 3-р хороолол, ""Ахуй үйлчилгээний ордон""-ы байр
3 үгт хаяг: /// дээдлэх.жүжигчин.огноо ","Ard Ayush avenue, 15th khoroo, 3rd microdistrict, Bayangol district
what3words: ///crafts.singer.seaweed ","Даваа - Баасан: 9:00-17:00
Бямба, Ням: Амарна","Monday - Friday: 9:00am-5:00pm
Saturday, Sunday: Сlosed",1800-1888,1,1,1,1,1,0,0,09:00:00,17:00:00
Баянзүрх салбар,Bayanzurkh branch,branch,"Баянзүрх дүүрэг, Энх тайвны өргөн чөлөө 14-р хороолол,13 дугаар хороо, 92-А байр 201 тоот
3 үгт хаяг: ///цамц.хатагтай.төрд ","201, building 92A, 13th horoo, Peace avenue, Bayanzurkh district
What3Words: //unwanted.climate.tasteful ","Даваа - Баасан: 9:00-17:00
Бямба, Ням: Амарна","Monday - Friday: 9:00am-5:00pm
Saturday, Sunday: Сlosed",1800-1888,1,1,1,1,1,0,0,09:00:00,17:00:00
"Дорнод Хэрлэн ТТ, Экспресс АТМ","DORNOD KHERLEN TT, Express АТМ",atm,"Дорнод аймаг, Хэрлэн сум, 6-р баг, Тана худалдааны төв Хасбанкны Хэрлэн тооцооны төвийн үүдэнд","Dornod province, Kherlen, Trade street, Tana market",Даваа-Ням 09:00-19:00 цаг,Mon-Sun 9am-07pm,1800-1888,1,1,1,1,1,1,1,09:00:00,19:00:00
Яармаг Өлзийт дэлгүүр АТМ,Yarmag Ulziit Supermarket АТМ,atm,"ХУД, 6-р хороо, Яармаг Өлзийт дэлгүүр","Khan-Uul district, 6th khoroo, Yarmag Ulziit Supermarket",Даваа-Ням 08:00-22:00 цаг,Mon-Sun 8am-10pm,1800-1888,1,1,1,1,1,1,1,08:00:00,21:59:00
"Шинэ сонголт тооцооны төв, Экспресс банк","Shine songolt branch, Express bank ",atm,"Шинэ сонголт худалдааны төв, Шинэ сонголт тооцооны төв","Shine songolt shopping center, Shine songolt branch Xac bank ",Даваа-Ням 09:00-20:00 цаг,Mon-Sun 9am-8pm,1800-1888,1,1,1,1,1,1,1,09:00:00,20:00:00
"7 буудал Бүрэн, Экспресс АТМ","7th station Buren, Express ATM",atm,"14-р хороо, Чингэлтэй өргөн чөлөө, Долоон буудал, Хүсэл төв","14th khoroo, Chingeltei avenue , 7th station, Khusel center",Даваа-Ням 08:00-23:00 цаг,Mon-Sun 8am-11pm,1800-1888,1,1,1,1,1,1,1,08:00:00,23:00:00
Бөхийн өргөө Баянзүрх хүнсний зах АТМ,Bukhiin urguu Bayanzurkh market ATM,atm,"6-р хороо, Бөхийн өргөө Баянзүрх хүнсний зах","6th khoroo, Bukhiin urguu Bayanzurkh market",Даваа-Ням 24/7 цаг,Mon-Sun 24/7,1800-1888,1,1,1,1,1,1,1,00:00:00,23:00:00
"Хуучин бөмбөгөр, Экспресс АТМ","Old bumbugur, Express ATM",atm,"2-р хороо, Их тойруу, Хуучин Бөмбөгөр","2nd khoroo, Ikh toiruu, Old bumbugur",Мягмар-Ням 09:00-20:00 цаг,Tue-Sun 9am-8pm,1800-1888,0,1,1,1,1,1,1,09:00:00,20:00:00
"Бичил хороолол-Мөнгөн тайга, Экспресс АТМ","Mungun taiga center, Express ATM",atm,"12-р хороо, 6-р бичил хороолол, Мөнгөн тайга төв","12th khoroo, 6th micro district, Mungun taiga center",Даваа-Ням 08:00-23:00 цаг,Mon-Sun 8am-11pm,1800-1888,1,1,1,1,1,1,1,08:00:00,23:00:00
БГД Эрүүл мэндийн 7-р төв АТМ,Bayangol district health center 7 ATM,atm,"Баянгол дүүрэг, 17-р хороо, Жалханз хутагт Дамдинбазарын гудамж","17th khoroo, Jalkhants khutagt Damdinbazar road, Health center 7, Bayangol district",Даваа-Ням 24 цаг,Mon-Sun 24 hour,1800-1888,1,1,1,1,1,1,1,00:00:00,23:59:00
Сэлэнгэ зах АТМ,Selenge Market ATM,atm,"18-р хороо, Сэлэнгэ хүнс барааны зах","18th khoroo, Selenge Market","Баасан-Лхагва 09:00-20:00 цаг
Пүрэв гариг амарна","Fri-Wed 9am-8pm
Thursday closed",1800-1888,1,1,1,0,1,1,1,09:00:00,20:00:00
